record_id,company_name,contact_first,contact_last,email,phone,city,state,zip,signup_date,monthly_volume,status
MRC-101185,Granite HVAC,Daniel,Garcia,daniel.garcia@granite-example.com,,Boston,Mass,02108,2021-03-09,4677.12,churned
MRC-101817,Cedar Printing,Olivia,Walker,olivia.walker@cedar-example.com,+1 615 826 9905,Newark,NJ,07102,2023-11-26,3455.87,pending
MRC-101020,Ironwood Printing,Laura,Smith,laura.smith@ironwood-example.com,3838785611,Phoenix,AZ,85001,2022-07-16,4568.12,pending
MRC-100787,Ironwood Catering,Laura,Garcia,laura.garcia@ironwood-example.com,8362491513,Providence,RI,2903,2023-06-08,726.93,churned
MRC-101419,Bluebird Printing,Jason,Johnson,jason.johnson@bluebird-example.com,+1 576 498 9116,Portland,OR,97201,2021-03-20,2014.77,Pending
MRC-100258,Bluebird Auto Repair,Laura,Jackson,laura.jackson@bluebird-example.com,(927) 367-1054,Phoenix,AZ,85001,2019-04-15,3610.44,churned
MRC-101883,Redstone Auto Repair,James,Rodriguez,james.rodriguez@redstone-example.com,+1 277 228 1326,Boston,MA,2108,2023-10-29,5546.9,active
MRC-100488,Granite Cleaning,Michael,Thomas,michael.thomas@granite-example.com,(398) 833-7374,Denver,CO,80202,2023-03-01,14877.8,active
MRC-100871,Pioneer Auto Repair,Paul,Martin,paul.martin@pioneer-example.com,3516024029,Atlanta,GA,30303,2023-03-18,3292.55,churned
MRC-100085,Granite Cleaning,,Moore,nancy.moore@granite-example.com,+1 880 309 1103,Boston,MA,2108,2025-02-14,1160.44,churned
MRC-101287,Ironwood Roofing,Karen,Williams,karen.williams@ironwood-example.com,284-800-9415,Boston,MA,02108,2022-08-25,1042.12,active
MRC-100245,Redstone Consulting,Emma,Davis,emma.davis@redstone-example.com,9419851473,Chicago,IL,60601,2019-01-17,672.55,Active
MRC-101811,Granite Consulting,Kevin,Johnson,kevin.johnson@granite-example.com,,Boston,MA,02108,2022-05-12,2420.95,Pending
MRC-101230,Granite HVAC,Brian,Jones,brian.jones@granite-example.com,6796004041,Houston,TX,77002,2020-04-13,2085.14,ACTIVE
MRC-101804,Pioneer Catering,Maria,Anderson,maria.anderson@pioneer-example.com,+1 443 629 9905,Spring,TX,,2023-08-27,252.82,pending
MRC-100385,Pioneer Catering,Paul,Martinez,paul.martinez@pioneer-example.com,(848) 852-3746,Boston,MA,2108,2023-02-14,973.2,churned
MRC-100266,Pioneer Roofing,Michael,Williams,michael.williams@pioneer-example.com,(310) 703-4403,Portland,OR,97201,2020-05-07,4064.56,active
MRC-100961,Granite Plumbing,Michael,Davis,michael.davis@granite-example.com,(365) 794-4295,Atlanta,GA,30303,2024-11-05,211.44,active
MRC-100999,Granite Logistics,David,Hall,david.hall@granite-example.com,(204) 571-4807,Spring,TX,,2019-02-28,1175.77,churned
MRC-100118,Pioneer Landscaping,Olivia,Davis,olivia.davis@pioneer-example.com,+1 986 228 9552,Chicago,IL,60601,2023-02-01,386.47,pending
MRC-100268,Harbor HVAC,Michael,Martin,michael.martin@harbor-example.com,811-467-8914,Denver,CO,80202,2021-02-01,3169.19,pending
MRC-100573,Granite Landscaping,Nancy,Wilson,nancy.wilson@granite-example.com,357-499-9523,Denver,CO,80202,2025-04-29,436.24,active
MRC-101869,Redstone Catering,,Miller,sarah.miller@redstone-example.com,,Phoenix,AZ,85001,2025-07-27,216.63,ACTIVE
MRC-100234,Ironwood Plumbing,Linda,Hall,,4142635013,Denver,CO,80202,2021-06-29,123.26,churned
MRC-100835,Harbor Electric,Mark,Taylor,mark.taylor@harbor-example.com,7373341242,Spring,TX,77373,2021-09-03,4697.22,active
MRC-101116,Willow Roofing,James,Jones,james.jones@willow-example.com,+1 776 813 4192,Denver,CO,80202,2019-09-16,2232.84,churned
MRC-101311,Redstone Bakery,Karen,Hall,karen.hall@redstone-example.com,(212) 783-2058,Portland,OR,97201,2021-04-20,1089.09,active
MRC-100394,Granite Cleaning,Olivia,Johnson,olivia.johnson@granite-example.com,,Newark,NJ,7102,2021-10-18,8261.66,active
MRC-101108,Ironwood Roofing,Jason,Brown,jason.brown@ironwood-example.com,8412796771,Denver,CO,80202,2022-02-23,4873.8,churned
MRC-101267,Bluebird Electric,Kevin,Walker,kevin.walker@bluebird-example.com,(703) 809-5790,Portland,OR,97201,2019-03-30,413.59,churned
MRC-101959,Willow Bakery,Michael,Smith,michael.smith@willow-example.com,(920) 453-2581,Providence,RI,,2025-07-06,761.21,pending
MRC-100534,Granite Cleaning,,Martin,kevin.martin@granite-example.com,649-430-3815,Atlanta,GA,30303,2024-05-14,3033.01,active
MRC-101492,Ironwood HVAC,Sarah,Davis,sarah.davis@ironwood-example.com,247-668-5396,Chicago,IL,60601,2019-08-10,967.82,Active
MRC-101768,Bluebird Printing,Robert,Martinez,robert.martinez@bluebird-example.com,976-648-6154,Providence,RI,2903,2024-07-12,1257.22,pending
MRC-100774,Willow Plumbing,Karen,Johnson,karen.johnson@willow-example.com,551-654-5543,Boston,MA,02108,2019-10-06,648.78,churned
MRC-101511,Cedar Cleaning,Karen,Miller,karen.miller@cedar-example.com,+1 753 460 6856,Providence,RI,2903,2023-10-04,4943.97,PENDING
MRC-100683,Pioneer Catering,Brian,Brown,brian.brown@pioneer-example.com,+1 589 210 6950,Atlanta,GA,30303,2022-03-10,338.97,active
MRC-101004,Prairie HVAC,,Moore,daniel.moore@prairie-example.com,,Providence,RI,02903,2019-01-12,166.91,CHURNED
MRC-100978,Summit HVAC,Brian,Martinez,brian.martinez@summit-example.com,202-796-1608,Atlanta,GA,30303,2020-12-03,6184.49,churned
MRC-200033,REDSTONE CLEANING,MICHAEL,Martinez,michael.martinez@redstone-example.com,5242289069,Providence,RI,02903,1900-01-01,470.7,Churned
MRC-101242,Copper HVAC,Laura,Jones,laura.jones@copper-example.com,535-955-2909,Spring,TX,77373,2019-04-16,1307.18,pending
MRC-101210,Prairie Cleaning,Anna,Moore,anna.moore@prairie-example.com,+1 646 776 7507,Portland,OR,97201,2023-09-08,2316.47,churned
MRC-100137,Copper Landscaping,Jason,Davis,jason.davis@copper-example.com,353-411-5848,Houston,TX,77002,2022-12-13,2680.36,churned
MRC-101767,Copper Logistics,Kevin,Johnson,kevin.johnson@copper-example.com,+1 682 910 4189,Atlanta,GA,30303,2022-06-13,1993.76,active
MRC-101022,Granite Auto Repair,Daniel,Wilson,daniel.wilson@granite-example.com,+1 703 813 8685,Chicago,IL,60601,2023-07-26,1077.02,active
MRC-101708,Harbor Roofing,Brian,Smith,brian.smith@harbor-example.com,,Chicago,IL,60601,2024-02-06,923.73,active
MRC-101818,Lakeside Printing,Jason,Walker,jason.walker@lakeside-example.com,9108589204,Phoenix,AZ,85001,2019-01-24,2535.04,churned
MRC-100065,Harbor HVAC,Jason,Martin,jason.martin@harbor-example.com,,Spring,TX,77373,2023-10-06,732.04,Active
MRC-101398,Harbor Auto Repair,Laura,Taylor,laura.taylor@harbor-example.com,(557) 529-9518,Phoenix,az,85001,2025-09-16,7378.04,active
MRC-100116,Lakeside Consulting,Karen,Brown,karen.brown@lakeside-example.com,3872816826,Portland,OR,97201,2023-10-13,822.47,PENDING
MRC-100329,Prairie Printing,Sophia,Hall,sophia.hall@prairie-example.com,586-599-7723,Spring,tx,77373,2025-01-19,8056.85,pending
MRC-101477,Copper Bakery,James,Moore,james.moore@copper-example.com,+1 662 689 8198,Phoenix,AZ,85001,2020-02-27,2180.87,Active
MRC-100455,Granite Roofing,Sophia,Rodriguez,sophia.rodriguez@granite-example.com,+1 747 831 6666,Denver,CO,80202,2019-12-18,1218.0,churned
MRC-101061,Pioneer Electric,Paul,Jackson,paul.jackson@pioneer-example.com,(984) 450-4264,Portland,OR,97201,2023-11-04,8652.95,active
MRC-100661,Granite Cleaning,Olivia,Thomas,olivia.thomas@granite-example.com,(961) 387-9081,Providence,RI,02903,2020-03-26,692.22,pending
MRC-100476,Redstone Bakery,Emma,Hall,emma.hall@redstone-example.com,2475602440,Newark,NJ,07102,2025-10-15,4367.58,pending
MRC-101551,Redstone Bakery,Anna,Jones,anna.jones@redstone-example.com,622-931-9983,Boston,MA,2108,2022-01-08,1376.01,churned
MRC-100801,Granite Plumbing,Maria,Lee,maria.lee@granite-example.com,5458954266,Houston,TX,77002,2019-08-02,602.78,active
MRC-101433,Willow HVAC,David,Moore,david.moore@willow-example.com,+1 207 514 4141,Houston,TX,77002,2019-01-12,785.91,Pending
MRC-101400,Prairie Catering,Karen,Walker,karen.walker@prairie-example.com,281-666-5351,Boston,MA,02108,2025-07-13,811.39,pending
MRC-100100,Granite Cleaning,Nancy,Lee,nancy.lee@granite-example.com,8105617443,Boston,ma,2108,2021-05-04,2148.17,active
MRC-101186,Redstone HVAC,Emma,Walker,emma.walker@redstone-example.com,(927) 791-6895,Phoenix,AZ,85001,2024-12-17,2512.5,churned
MRC-100328,Pioneer Consulting,Sarah,Miller,sarah.miller@pioneer-example.com,(485) 905-2773,Denver,CO,80202,2023-05-11,502.23,active
MRC-101014,Lakeside HVAC,Daniel,Taylor,daniel.taylor@lakeside-example.com,,Portland,OR,97201,2025-03-02,24007.96,Pending
MRC-101745,Summit HVAC,Michael,Hall,michael.hall@summit-example.com,716-765-5212,Newark,NJ,07102,2021-08-04,5909.73,churned
MRC-100453,Willow Electric,Robert,Taylor,robert.taylor@willow-example.com,2552354887,Atlanta,GA,30303,2019-10-15,1274.53,PENDING
MRC-200029,PIONEER LANDSCAPING,NANCY,Anderson,nancy.anderson@pioneer-example.com,(658) 885-2581,Denver,CO,80202,2019-02-12,5998.04,active
MRC-100806,Copper Catering,,Thomas,linda.thomas@copper-example.com,(572) 715-9685,Phoenix,AZ,85001,2020-11-01,2834.56,active
MRC-101479,Summit Auto Repair,Olivia,Davis,olivia.davis@summit-example.com,(492) 902-5399,Atlanta,GA,30303,2022-04-02,2544.57,active
MRC-100888,Granite Bakery,Kevin,Taylor,kevin.taylor@granite-example.com,+1 796 825 8527,Houston,TX,77002,2021-05-05,167.25,Active
MRC-100933,Lakeside Printing,Sarah,Garcia,sarah.garcia@lakeside-example.com,(807) 483-2218,Portland,OR,97201,2021-02-05,1585.94,active
MRC-101876,Copper Printing,Michael,Taylor,michael.taylor@copper-example.com,,Houston,TX,77002,2022-12-12,3182.09,pending
MRC-100596,Pioneer Bakery,Maria,Hall,maria.hall@pioneer-example.com,908-805-8064,Denver,CO,80202,2022-04-20,1105.62,active
MRC-100295,Summit Roofing,Daniel,Wilson,daniel.wilson@summit-example.com,8625207445,Portland,OR,97201,2020-11-10,2560.85,Pending
MRC-101140,Ironwood Plumbing,Paul,Wilson,paul.wilson@ironwood-example.com,5084071630,Newark,NJ,,2021-08-26,1307.96,pending
MRC-101358,Harbor Landscaping,Laura,Miller,laura.miller@harbor-example.com,7945502572,Denver,CO,80202,2021-01-11,532.28,pending
MRC-101179,Ironwood Landscaping,Kevin,Johnson,kevin.johnson@ironwood-example.com,+1 273 725 6170,Houston,TX,77002,2023-06-29,907.3,pending
MRC-101182,Redstone HVAC,Kevin,Jones,kevin.jones@redstone-example.com,,Spring,TX,77373,2021-02-03,853.29,active
MRC-100074,Redstone Roofing,Daniel,Miller,daniel.miller@redstone-example.com,6377859569,Spring,TX,77373,2019-10-18,1431.78,active
MRC-100905,Granite Cleaning,Karen,Davis,karen.davis@granite-example.com,(424) 389-1687,Houston,TX,77002,2023-12-10,3002.97,pending
MRC-101582,Pioneer Bakery,Linda,Davis,linda.davis@pioneer-example.com,257-729-7885,Houston,TX,77002,2020-02-10,259.25,churned
MRC-101981,Prairie HVAC,Robert,Miller,robert.miller@prairie-example.com,+1 828 410 1119,Houston,TX,77002,2025-07-06,795.53,active
MRC-100170,Harbor Consulting,Sophia,Anderson,sophia.anderson@harbor-example.com,(202) 857-7614,Boston,MA,2108,2023-01-28,2181.46,active
MRC-100559,Pioneer Electric,Emma,Garcia,emma.garcia@pioneer-example.com,(796) 280-4581,Boston,MA,2108,2021-01-08,2893.86,active
MRC-100001,Ironwood Bakery,David,Miller,david.miller@ironwood-example.com,8753288716,Boston,MA,2108,2022-10-15,348.12,churned
MRC-101047,Bluebird Consulting,Kevin,Hall,kevin.hall@bluebird-example.com,561-538-9284,Newark,NJ,7102,2019-03-07,23347.01,Pending
MRC-100966,Prairie Cleaning,Jason,Jackson,jason.jackson@prairie-example.com,6107911203,Denver,CO,80202,2019-09-13,229.53,pending
MRC-101071,Granite Electric,Olivia,Moore,olivia.moore@granite-example.com,(850) 931-8445,Newark,NJ,07102,2022-11-16,4181.32,pending
MRC-100304,Bluebird Auto Repair,Linda,Thomas,linda.thomas@bluebird-example.com,+1 860 448 4252,Portland,OR,97201,2021-12-03,1127.68,Pending
MRC-100387,Redstone Printing,Brian,Garcia,brian.garcia@redstone-example.com,507-398-9702,Newark,NJ,7102,2019-10-30,572.81,pending
MRC-101112,Redstone Consulting,Daniel,Martin,daniel.martin@redstone-example.com,(211) 965-1447,Boston,MA,02108,2021-08-24,462.89,active
MRC-100208,Granite Electric,Kevin,Rodriguez,kevin.rodriguez@granite-example.com,+1 706 362 3305,Houston,TX,77002,2021-05-08,730.69,active
MRC-100128,Prairie Plumbing,Anna,Jones,anna.jones@prairie-example.com,(457) 702-8269,Portland,OR,97201,2022-07-04,2699.69,active
MRC-100998,Pioneer HVAC,Jason,Smith,jason.smith@pioneer-example.com,4397216060,Providence,RI,02903,2024-04-08,22669.67,active
MRC-100708,Bluebird HVAC,Maria,Davis,maria.davis@bluebird-example.com,(406) 469-3645,Phoenix,AZ,85001,2021-11-26,1137.24,churned
MRC-101683,Summit Electric,Michael,Moore,michael.moore@summit-example.com,+1 381 971 5212,Phoenix,AZ,85001,2019-06-03,3797.27,active
MRC-100925,Bluebird Bakery,Nancy,Moore,nancy.moore@bluebird-example.com,758-325-4709,Atlanta,GA,30303,2019-02-08,1271.72,pending
MRC-101024,Prairie Plumbing,Michael,Anderson,michael.anderson@prairie-example.com,668-716-6440,Providence,RI,02903,2024-03-26,308.75,PENDING
MRC-101152,Redstone Printing,Mark,Rodriguez,mark.rodriguez@redstone-example.com,255-383-1654,Portland,OR,97201,2020-07-08,5629.12,active
MRC-100995,Lakeside HVAC,Daniel,Anderson,daniel.anderson@lakeside-example.com,5504024789,Boston,MA,2108,2021-03-14,2020.01,Active
MRC-100731,Willow Landscaping,Robert,Davis,robert.davis@willow-example.com,+1 276 932 3812,Denver,CO,80202,2022-07-13,3758.58,active
MRC-200017,CEDAR LANDSCAPING,NANCY,Martinez,nancy.martinez@cedar-example.com,,Portland,OR,97201,2023-08-16,691.52,pending
MRC-100538,Cedar Bakery,Paul,Hall,paul.hall@cedar-example.com,+1 617 502 5715,Boston,MA,2108,2024-03-09,2761.31,active
MRC-101034,Ironwood Plumbing,Daniel,Moore,daniel.moore@ironwood-example.com,4297434422,Atlanta,GA,30303,2021-07-07,580.08,pending
MRC-100660,Ironwood Auto Repair,,Anderson,jason.anderson@ironwood-example.com,4482938056,Providence,RI,02903,2022-10-10,1382.83,churned
MRC-100555,Harbor Electric,Nancy,Davis,nancy.davis@harbor-example.com,521-525-7851,Denver,CO,80202,2019-01-23,221.08,churned
MRC-200003,PIONEER HVAC,ANNA,Thomas,anna.thomas@pioneer-example.com,9485648811,Spring,TX,77373,2025-09-21,803.18,active
MRC-101439,Redstone Plumbing,Olivia,Johnson,olivia.johnson@redstone-example.com,(536) 829-1496,Newark,NJ,7102,2022-06-20,737.35,pending
MRC-101923,Cedar Logistics,Jason,Moore,jason.moore@cedar-example.com,710-409-6031,Spring,TX,77373,2025-03-28,5965.88,active
MRC-100306,Copper Catering,Nancy,Hall,nancy.hall@copper-example.com,(473) 664-4696,Phoenix,AZ,85001,2021-06-29,7686.74,churned
MRC-101985,Ironwood HVAC,Michael,Garcia,michael.garcia@ironwood-example.com,+1 955 446 8851,Spring,TX,77373,2022-06-26,1334.51,PENDING
MRC-100077,Granite HVAC,Kevin,Taylor,kevin.taylor@granite-example.com,(764) 662-7563,Phoenix,AZ,85001,2020-12-01,874.8,pending
MRC-101011,Pioneer Cleaning,Karen,Davis,karen.davis@pioneer-example.com,(462) 611-2838,Providence,RI,2903,2024-05-19,4654.51,Churned
MRC-101676,Cedar Logistics,Nancy,Jones,nancy.jones@cedar-example.com,7379928227,Chicago,IL,60601,2024-03-11,5247.63,active
MRC-100119,Willow Bakery,Maria,Jackson,maria.jackson@willow-example.com,+1 323 443 3714,Phoenix,AZ,85001,2024-06-17,6979.13,pending
MRC-101448,Harbor Cleaning,Daniel,Rodriguez,daniel.rodriguez@harbor-example.com,,Newark,NJ,07102,2022-01-04,620.15,active
MRC-101276,Cedar Logistics,,Anderson,james.anderson@cedar-example.com,(924) 513-3614,Phoenix,AZ,85001,2024-04-25,989.83,pending
MRC-100930,Copper Consulting,Daniel,Williams,daniel.williams@copper-example.com,+1 957 379 1776,Chicago,IL,60601,2019-10-30,10661.85,ACTIVE
MRC-100163,Bluebird Printing,Kevin,Rodriguez,kevin.rodriguez@bluebird-example.com,,Chicago,IL,60601,2022-05-24,4959.62,churned
MRC-101992,Granite Consulting,Olivia,Hall,olivia.hall@granite-example.com,(969) 985-5156,Spring,TX,77373,2022-08-26,2428.97,pending
MRC-101868,Copper Printing,Jason,Hall,jason.hall@copper-example.com,+1 501 578 6303,Portland,OR,97201,1900-01-01,4644.76,Churned
MRC-101591,Redstone Roofing,Olivia,Brown,olivia.brown@redstone-example.com,+1 354 542 7608,Denver,CO,80202,2022-04-18,814.72,active
MRC-100777,Redstone Bakery,Robert,Davis,robert.davis@redstone-example.com,986-421-9462,Boston,MA,2108,2024-07-19,682.47,pending
MRC-101222,Prairie Consulting,Daniel,Taylor,daniel.taylor@prairie-example.com,7625079673,Chicago,IL,60601,2022-02-22,7537.86,Pending
MRC-101605,Willow Catering,Kevin,Anderson,kevin.anderson@willow-example.com,424-257-8737,Atlanta,GA,30303,2019-11-23,1288.69,Churned
MRC-100680,Bluebird Plumbing,Nancy,Anderson,nancy.anderson@bluebird-example.com,954-395-1539,Denver,CO,80202,2019-06-11,902.77,pending
MRC-101198,Willow HVAC,Paul,Moore,paul.moore@willow-example.com,(695) 880-8682,Phoenix,AZ,85001,2023-04-10,5828.66,pending
MRC-100605,Redstone Roofing,,Walker,mark.walker@redstone-example.com,(755) 948-4461,Providence,RI,02903,2019-06-09,3509.54,Active
MRC-100324,Granite Landscaping,Anna,Smith,anna.smith@granite-example.com,3199493476,Phoenix,AZ,85001,2020-06-28,2779.3,Active
MRC-101801,Willow Roofing,Anna,Moore,anna.moore@willow-example.com,483-561-5493,Providence,RI,02903,2021-04-23,6938.89,pending
MRC-101188,Prairie Auto Repair,David,Wilson,david.wilson@prairie-example.com,,Chicago,il,60601,2019-02-23,2285.45,churned
MRC-100319,Ironwood Landscaping,Maria,Anderson,maria.anderson@ironwood-example.com,243-448-6646,Boston,MA,,2020-04-03,490.74,Active
MRC-101377,Summit HVAC,Kevin,Jackson,kevin.jackson@summit-example.com,+1 828 303 3410,Newark,NJ,7102,2024-12-07,462.64,churned
MRC-100757,Willow Electric,Paul,Walker,paul.walker@willow-example.com,+1 860 449 8217,Spring,TX,77373,2019-12-17,3317.46,active
MRC-100946,Prairie HVAC,Emma,Johnson,emma.johnson@prairie-example.com,3428269768,Newark,NJ,7102,2021-09-12,949.91,pending
MRC-100610,Summit Plumbing,Laura,Jones,laura.jones@summit-example.com,,Chicago,IL,60601,2020-05-01,14691.49,pending
MRC-100247,Granite Auto Repair,Karen,Williams,karen.williams@granite-example.com,615-206-8218,Denver,CO,80202,2023-11-23,429.59,churned
MRC-100031,Pioneer Auto Repair,Michael,Thomas,michael.thomas@pioneer-example.com,+1 883 903 1899,Boston,MA,2108,2025-04-06,642.15,CHURNED
MRC-101613,Cedar Auto Repair,James,Davis,james.davis@cedar-example.com,699-717-1468,Phoenix,AZ,85001,2023-09-18,502.09,Active
MRC-101354,Redstone Catering,Linda,Walker,,(400) 247-6974,Boston,MA,,2019-07-01,245.44,churned
MRC-100501,Ironwood Roofing,Daniel,Taylor,daniel.taylor@ironwood-example.com,+1 507 669 1796,Boston,MA,2108,2025-10-13,1766.43,active
MRC-101331,Bluebird Roofing,Sarah,Garcia,sarah.garcia@bluebird-example.com,(516) 844-4574,Boston,MA,2108,2020-09-29,359.46,active
MRC-101954,Granite Auto Repair,Jason,Martinez,jason.martinez@granite-example.com,(905) 882-5754,Spring,tx,77373,2021-10-06,758.18,active
MRC-100074,Redstone Roofing,Daniel,Miller,daniel.miller@redstone-example.com,6377859569,Spring,TX,77373,2019-10-18,1431.78,active
MRC-100855,Pioneer Logistics,Karen,Martin,karen.martin@pioneer-example.com,473-697-6986,Newark,NJ,07102,2020-07-06,1921.34,pending
MRC-101897,Bluebird Plumbing,,Martin,laura.martin@bluebird-example.com,971-275-9616,Houston,TX,77002,,2089.29,active
MRC-101570,Prairie Logistics,Olivia,Williams,olivia.williams@prairie-example.com,+1 411 655 6713,Providence,RI,2903,2020-06-16,1287.12,pending
MRC-100175,Bluebird Logistics,Emma,Jones,emma.jones@bluebird-example.com,4438673126,Denver,CO,80202,2023-05-09,310.7,active
MRC-101796,Harbor Electric,Mark,Walker,mark.walker@harbor-example.com,+1 419 798 4985,Phoenix,AZ,85001,2021-07-09,766.53,churned
MRC-100729,Summit Plumbing,Sarah,Wilson,sarah.wilson@summit-example.com,(988) 321-5183,Newark,NJ,07102,2022-11-24,2727.52,pending
MRC-101659,Prairie Catering,Kevin,Smith,kevin.smith@prairie-example.com,654-282-9034,Atlanta,GA,30303,2024-11-08,10428.22,pending
MRC-100948,Summit Bakery,Kevin,Martin,kevin.martin@summit-example.com,551-788-3222,Phoenix,AZ,85001,2024-07-17,4673.39,churned
MRC-101141,Summit Logistics,Linda,Jackson,linda.jackson@summit-example.com,2749829374,Denver,CO,80202,2025-07-30,1301.52,churned
MRC-100956,Granite HVAC,Laura,Jackson,laura.jackson@granite-example.com,+1 683 766 8766,Houston,TX,77002,2025-08-13,397.66,active
MRC-101424,Summit Plumbing,,Garcia,laura.garcia@summit-example.com,(392) 937-7128,Portland,OR,97201,2024-10-28,3468.09,pending
MRC-100847,Harbor Auto Repair,Sarah,Moore,sarah.moore@harbor-example.com,309-363-4565,Houston,TX,77002,2022-06-07,2354.91,pending
MRC-100152,Bluebird Logistics,Robert,Jones,robert.jones@bluebird-example.com,2136809047,Denver,CO,80202,2024-08-16,582.46,churned
MRC-101896,Ironwood Printing,Sophia,Wilson,sophia.wilson@ironwood-example.com,,Providence,RI,,2022-04-05,3364.04,PENDING
MRC-101518,Ironwood Landscaping,Maria,Walker,maria.walker@ironwood-example.com,+1 361 856 2118,Chicago,IL,60601,2020-06-21,199.29,pending
MRC-100075,Prairie Printing,Mark,Walker,mark.walker@prairie-example.com,(717) 341-7182,Denver,co,80202,2025-02-04,1224.99,ACTIVE
MRC-101384,Lakeside HVAC,Anna,Johnson,anna.johnson@lakeside-example.com,366-299-8884,Spring,TX,77373,2024-05-28,2024.73,churned
MRC-100131,Bluebird Bakery,Linda,Taylor,linda.taylor@bluebird-example.com,+1 253 202 4846,Chicago,IL,60601,2025-06-12,1437.47,churned
MRC-101741,Willow Electric,Paul,Hall,paul.hall@willow-example.com,8958353880,Portland,OR,97201,2021-03-09,3672.3,pending
MRC-100022,Copper Roofing,Jason,Walker,jason.walker@copper-example.com,3495621871,Phoenix,AZ,85001,2024-11-07,1621.6,active
MRC-100349,Lakeside Auto Repair,Robert,Walker,robert.walker@lakeside-example.com,202-340-2006,Boston,MA,2108,2019-04-27,35689.38,churned
MRC-100782,Harbor Consulting,Michael,Jones,michael.jones@harbor-example.com,3082945867,Portland,OR,97201,2023-04-09,1067.26,Churned
MRC-101202,Harbor Cleaning,Kevin,Brown,kevin.brown@harbor-example.com,809-242-1177,Spring,TX,,2024-06-24,136.71,pending
MRC-101800,Granite Plumbing,Sarah,Jackson,sarah.jackson@granite-example.com,(522) 735-7148,Chicago,IL,60601,1900-01-01,1616.09,active
MRC-101336,Granite Logistics,Daniel,Moore,daniel.moore@granite-example.com,+1 995 520 2152,Boston,ma,02108,2023-12-15,3553.68,ACTIVE
MRC-100882,Willow Electric,Maria,Hall,maria.hall@willow-example.com,898-909-3538,Providence,RI,2903,2025-07-23,1722.86,PENDING
MRC-100751,Pioneer Plumbing,Jason,Thomas,jason.thomas@pioneer-example.com,2299435402,Denver,CO,80202,2022-06-19,1526.39,churned
MRC-100530,Summit Consulting,Mark,Lee,mark.lee@summit-example.com,+1 397 676 5455,Denver,CO,80202,2023-04-27,1801.99,churned
MRC-101128,Cedar Electric,Jason,Martin,jason.martin@cedar-example.com,867-583-8261,Spring,TX,77373,2024-09-13,2623.12,pending
MRC-101109,Summit Bakery,Sophia,Hall,sophia.hall@summit-example.com,(975) 524-6727,Newark,NJ,7102,2020-11-15,317.49,active
MRC-100599,Granite Bakery,Maria,Lee,maria.lee@granite-example.com,(971) 368-2842,Houston,TX,77002,2019-09-22,3950.98,active
MRC-101538,Cedar Cleaning,Sarah,Jackson,sarah.jackson@cedar-example.com,,Portland,OR,97201,2022-05-23,436.44,pending
MRC-101397,Cedar Plumbing,,Johnson,linda.johnson@cedar-example.com,9256204965,Phoenix,AZ,85001,2021-02-09,7370.08,churned
MRC-100497,Harbor Plumbing,Sarah,Lee,sarah.lee@harbor-example.com,(806) 936-8400,Atlanta,GA,30303,2023-10-09,21032.49,churned
MRC-101429,Willow Electric,Sophia,Hall,sophia.hall@willow-example.com,(585) 245-4951,Chicago,IL,60601,2023-10-16,1417.96,active
MRC-101326,Cedar Logistics,Sarah,Miller,sarah.miller@cedar-example.com,5539319493,Phoenix,AZ,85001,2020-02-26,1808.98,CHURNED
MRC-100892,Copper Plumbing,,Brown,paul.brown@copper-example.com,+1 285 222 7697,Portland,OR,97201,2023-08-28,2822.69,pending
MRC-101754,Granite Landscaping,Sophia,Hall,sophia.hall@granite-example.com,+1 987 360 8847,Chicago,IL,60601,2021-04-19,1723.16,active
MRC-100638,Copper HVAC,Robert,Wilson,robert.wilson@copper-example.com,555-986-8671,Denver,CO,80202,2020-02-07,2992.13,pending
MRC-101935,Prairie Roofing,Sophia,Garcia,sophia.garcia@prairie-example.com,(991) 740-2536,Denver,CO,80202,2022-10-07,73.26,active
MRC-101353,Copper Consulting,Sophia,Taylor,sophia.taylor@copper-example.com,(906) 271-4798,Boston,MA,02108,2025-09-14,6819.66,churned
MRC-100083,Granite Roofing,Michael,Taylor,michael.taylor@granite-example.com,+1 289 840 9132,Phoenix,AZ,85001,2022-07-27,1671.63,churned
MRC-101255,Bluebird Landscaping,Karen,Miller,karen.miller@bluebird-example.com,(271) 555-9684,Portland,or,97201,2023-01-21,5744.64,churned
MRC-101151,Willow Printing,Karen,Martin,karen.martin@willow-example.com,7353711337,Newark,NJ,07102,2020-01-11,218.84,churned
MRC-101639,Bluebird Landscaping,Laura,Jackson,laura.jackson@bluebird-example.com,(659) 238-5101,Newark,NJ,07102,2024-02-28,525.33,churned
MRC-101081,Willow Roofing,Nancy,Moore,nancy.moore@willow-example.com,,Phoenix,AZ,85001,2020-01-27,645.72,active
MRC-101091,Cedar Roofing,,Anderson,nancy.anderson@cedar-example.com,9234062339,Chicago,IL,60601,2025-03-21,1736.96,churned
MRC-100270,Granite Logistics,Mark,Smith,mark.smith@granite-example.com,+1 740 911 7055,Phoenix,AZ,85001,2020-05-09,1282.35,churned
MRC-100443,Lakeside Landscaping,Sarah,Martinez,sarah.martinez@lakeside-example.com,,Chicago,IL,60601,2020-12-14,2364.78,active
MRC-101025,Bluebird Catering,Sarah,Martinez,sarah.martinez@bluebird-example.com,+1 495 258 9715,Portland,OR,97201,,655.72,ACTIVE
